Id,Category
2998,2
2999,1
3000,7
3001,2
3002,2
3003,1
3004,2
3005,2
3006,4
3007,7
3008,1
3009,1
3010,3
3011,2
3012,7
3013,5
3014,7
3015,2
3016,9
3017,7
3018,5
3019,2
3020,5
3021,6
3022,1
3023,8
3024,7
3025,1
3026,2
3027,5
3028,2
3029,2
3030,3
3031,5
3032,2
3033,5
3034,5
3035,5
3036,3
3037,7
3038,8
3039,7
3040,6
3041,1
3042,8
3043,5
3044,6
3045,9
3046,4
3047,4
3048,5
3049,2
3050,3
3051,10
3052,3
3053,8
3054,3
3055,2
3056,2
3057,4
3058,7
3059,2
3060,5
3061,4
3062,3
3063,9
3064,7
3065,7
3066,4
3067,6
3068,2
3069,5
3070,3
3071,5
3072,5
3073,2
3074,4
3075,7
3076,6
3077,3
3078,1
3079,1
3080,3
3081,3
3082,2
3083,7
3084,9
3085,3
3086,2
3087,9
3088,2
3089,6
3090,3
3091,1
3092,5
3093,2
3094,9
3095,9
3096,10
3097,7
3098,1
3099,3
3100,3
3101,5
3102,10
3103,8
3104,2
3105,8
3106,8
3107,5
3108,5
3109,4
3110,1
3111,1
3112,1
3113,3
3114,8
3115,2
3116,9
3117,2
3118,6
3119,8
3120,5
3121,9
3122,4
3123,8
3124,8
3125,1
3126,4
3127,8
3128,8
3129,5
3130,2
3131,4
3132,2
3133,2
3134,2
3135,10
3136,6
3137,8
3138,2
3139,3
3140,5
3141,7
3142,3
3143,1
3144,4
3145,7
3146,8
3147,4
3148,2
3149,4
3150,10
3151,3
3152,10
3153,5
3154,10
3155,9
3156,1
3157,8
3158,3
3159,10
3160,2
3161,5
3162,7
3163,8
3164,6
3165,6
3166,9
3167,6
3168,3
3169,8
3170,1
3171,3
3172,9
3173,4
3174,1
3175,1
3176,2
3177,9
3178,9
3179,6
3180,5
3181,8
3182,3
3183,6
3184,3
3185,8
3186,1
3187,9
3188,4
3189,5
3190,9
3191,10
3192,3
3193,8
3194,10
3195,9
3196,4
3197,4
3198,9
3199,5
3200,3
3201,2
3202,9
3203,4
3204,10
3205,3
3206,3
3207,2
3208,3
3209,9
3210,10
3211,5
3212,8
3213,9
3214,3
3215,6
3216,8
3217,6
3218,5
3219,4
3220,6
3221,1
3222,7
3223,7
3224,7
3225,2
3226,2
3227,8
3228,10
3229,4
3230,9
3231,2
3232,8
3233,10
3234,1
3235,10
3236,3
3237,2
3238,4
3239,7
3240,3
3241,5
3242,3
3243,1
3244,6
3245,5
3246,4
3247,5
3248,3
3249,1
3250,6
3251,10
3252,2
3253,9
3254,4
3255,7
3256,8
3257,9
3258,7
3259,4
3260,10
3261,2
3262,3
3263,5
3264,4
3265,8
3266,8
3267,2
3268,4
3269,6
3270,1
3271,4
3272,10
3273,9
3274,4
3275,1
3276,2
3277,7
3278,4
3279,6
3280,1
3281,9
3282,5
3283,6
3284,9
3285,4
3286,9
3287,6
3288,8
3289,3
3290,6
3291,10
3292,9
3293,3
3294,2
3295,10
3296,3
3297,4
3298,6
3299,1
3300,1
3301,5
3302,2
3303,3
3304,5
3305,6
3306,6
3307,6
3308,6
3309,1
3310,7
3311,5
3312,2
3313,2
3314,10
3315,4
3316,6
3317,2
3318,3
3319,6
3320,7
3321,6
3322,2
3323,7
3324,4
3325,1
3326,6
3327,4
3328,5
3329,4
3330,7
3331,8
3332,10
3333,7
3334,8
3335,7
3336,7
3337,9
3338,3
3339,9
3340,7
3341,10
3342,10
3343,2
3344,1
3345,1
3346,6
3347,9
3348,10
3349,8
3350,7
3351,4
3352,2
3353,2
3354,3
3355,8
3356,7
3357,2
3358,7
3359,9
3360,1
3361,5
3362,10
3363,8
3364,3
3365,3
3366,9
3367,5
3368,6
3369,6
3370,1
3371,4
3372,5
3373,6
3374,8
3375,10
3376,3
3377,8
3378,1
3379,6
3380,9
3381,2
3382,5
3383,10
3384,3
3385,1
3386,3
3387,10
3388,10
3389,10
3390,2
3391,8
3392,5
3393,9
3394,3
3395,10
3396,1
3397,10
3398,1
3399,2
3400,8
3401,4
3402,6
3403,2
3404,1
3405,2
3406,7
3407,5
3408,5
3409,8
3410,9
3411,7
3412,8
3413,6
3414,8
3415,10
3416,6
3417,7
3418,5
3419,7
3420,9
3421,2
3422,6
3423,9
3424,8
3425,5
3426,3
3427,6
3428,3
3429,10
3430,7
3431,3
3432,4
3433,8
3434,5
3435,3
3436,8
3437,8
3438,6
3439,3
3440,1
3441,1
3442,6
3443,7
3444,8
3445,6
3446,2
3447,2
3448,8
3449,5
3450,3
3451,4
3452,3
3453,7
3454,6
3455,9
3456,6
3457,9
3458,3
3459,10
3460,3
3461,1
3462,9
3463,7
3464,2
3465,4
3466,2
3467,8
3468,2
3469,9
3470,4
3471,2
3472,10
3473,1
3474,4
3475,9
3476,8
3477,9
3478,4
3479,6
3480,7
3481,3
3482,8
3483,2
3484,2
3485,3
3486,2
3487,4
3488,9
3489,5
3490,4
3491,1
3492,5
3493,4
3494,9
3495,8
3496,4
3497,5
3498,2
3499,7
3500,7
3501,4
3502,6
3503,8
3504,9
3505,8
3506,3
3507,10
3508,5
3509,1
3510,3
3511,4
3512,1
3513,8
3514,9
3515,8
3516,8
3517,9
3518,4
3519,5
3520,6
3521,2
3522,4
3523,8
3524,5
3525,8
3526,9
3527,2
3528,5
3529,3
3530,6
3531,6
3532,7
3533,7
3534,4
3535,3
3536,3
3537,10
3538,1
3539,2
3540,7
3541,2
3542,2
3543,9
3544,6
3545,10
3546,9
3547,6
3548,10
3549,1
3550,8
3551,1
3552,6
3553,10
3554,4
3555,6
3556,7
3557,9
3558,3
3559,8
3560,8
3561,4
3562,8
3563,4
3564,8
3565,1
3566,4
3567,1
3568,3
3569,10
3570,3
3571,1
3572,1
3573,7
3574,8
3575,7
3576,6
3577,7
3578,7
3579,1
3580,8
3581,7
3582,6
3583,7
3584,8
3585,7
3586,10
3587,2
3588,10
3589,3
3590,5
3591,8
3592,6
3593,2
3594,10
3595,10
3596,4
3597,9
3598,8
3599,9
3600,8
3601,7
3602,5
3603,1
3604,8
3605,5
3606,4
3607,6
3608,10
3609,4
3610,3
3611,2
3612,9
3613,10
3614,10
3615,10
3616,5
3617,10
3618,7
3619,4
3620,8
3621,8
3622,5
3623,2
3624,8
3625,4
3626,4
3627,5
3628,10
3629,7
3630,4
3631,5
3632,5
3633,4
3634,3
3635,1
3636,9
3637,5
3638,9
3639,5
3640,10
3641,1
3642,4
3643,3
3644,6
3645,5
3646,8
3647,7
3648,5
3649,4
3650,9
3651,1
3652,9
3653,1
3654,10
3655,5
3656,6
3657,3
3658,10
3659,5
3660,3
3661,4
3662,5
3663,10
3664,10
3665,5
3666,1
3667,3
3668,10
3669,7
3670,1
3671,10
3672,2
3673,6
3674,4
3675,3
3676,4
3677,8
3678,7
3679,4
3680,7
3681,10
3682,1
3683,3
3684,7
3685,4
3686,4
3687,7
3688,1
3689,6
3690,10
3691,1
3692,5
3693,10
3694,10
3695,5
3696,4
3697,7
3698,4
3699,10
3700,5
3701,6
3702,4
3703,7
3704,3
3705,1
3706,3
3707,9
3708,9
3709,10
3710,1
3711,10
3712,8
3713,6
3714,7
3715,4
3716,4
3717,10
3718,1
3719,5
3720,5
3721,10
3722,3
3723,1
3724,3
3725,7
3726,9
3727,3
3728,3
3729,2
3730,4
3731,3
3732,5
3733,2
3734,5
3735,4
3736,6
3737,8
3738,2
3739,9
3740,6
3741,6
3742,5
3743,6
3744,1
3745,5
3746,7
3747,3
3748,3
3749,4
3750,3
3751,1
3752,8
3753,10
3754,1
3755,5
3756,5
3757,9
3758,2
3759,7
3760,3
3761,2
3762,10
3763,9
3764,3
3765,5
3766,10
3767,2
3768,4
3769,10
3770,6
3771,7
3772,1
3773,5
3774,1
3775,1
3776,6
3777,8
3778,1
3779,6
3780,5
3781,7
3782,3
3783,8
3784,4
3785,8
3786,1
3787,4
3788,4
3789,1
3790,4
3791,3
3792,5
3793,10
3794,5
3795,3
3796,10
3797,9
3798,1
3799,1
3800,9
3801,1
3802,1
3803,7
3804,2
3805,5
3806,9
3807,10
3808,2
3809,2
3810,8
3811,6
3812,2
3813,10
3814,2
3815,3
3816,4
3817,7
3818,4
3819,2
3820,3
3821,6
3822,2
3823,2
3824,6
3825,9
3826,7
3827,2
3828,6
3829,5
3830,4
3831,8
3832,7
3833,6
3834,5
3835,3
3836,4
3837,2
3838,10
3839,2
3840,5
3841,4
3842,6
3843,5
3844,8
3845,5
3846,7
3847,3
3848,3
3849,5
3850,4
3851,1
3852,9
3853,10
3854,10
3855,3
3856,2
3857,7
3858,5
3859,9
3860,2
3861,6
3862,5
3863,9
3864,8
3865,1
3866,5
3867,9
3868,2
3869,9
3870,7
3871,1
3872,1
3873,8
3874,1
3875,6
3876,4
3877,4
3878,10
3879,3
3880,1
3881,8
3882,10
3883,2
3884,2
3885,5
3886,7
3887,2
3888,6
3889,5
3890,8
3891,7
3892,4
3893,4
3894,10
3895,2
3896,6
3897,10
3898,1
3899,8
3900,6
3901,1
3902,7
3903,4
3904,7
3905,4
3906,4
3907,6
3908,6
3909,9
3910,10
3911,10
3912,9
3913,10
3914,9
3915,9
3916,1
3917,6
3918,1
3919,6
3920,3
3921,9
3922,4
3923,1
3924,8
3925,4
3926,5
3927,7
3928,8
3929,3
3930,8
3931,2
3932,9
3933,5
3934,5
3935,7
3936,8
3937,7
3938,8
3939,9
3940,4
3941,10
3942,8
3943,4
3944,3
3945,10
3946,7
3947,9
3948,10
3949,10
3950,6
3951,2
3952,6
3953,7
3954,9
3955,1
3956,10
3957,6
3958,6
3959,7
3960,2
3961,8
3962,8
3963,3
3964,4
3965,9
3966,4
3967,6
3968,5
3969,4
3970,1
3971,3
3972,4
3973,3
3974,6
3975,4
3976,5
3977,10
3978,3
3979,5
3980,9
3981,7
3982,10
3983,9
3984,6
3985,6
3986,1
3987,1
3988,6
3989,4
3990,6
3991,1
3992,10
3993,9
3994,3
3995,7
3996,1
3997,5
3998,1
3999,6
4000,4
4001,1
4002,7
4003,5
4004,5
4005,7
4006,1
4007,10
4008,10
4009,9
4010,3
4011,8
4012,10
4013,4
4014,6
4015,4
4016,3
4017,9
4018,6
4019,10
4020,6
4021,2
4022,9
4023,2
4024,7
4025,9
4026,5
4027,4
4028,7
4029,7
4030,3
4031,5
4032,3
4033,9
4034,8
4035,10
4036,3
4037,7
4038,1
4039,9
4040,3
4041,4
4042,1
4043,1
4044,9
4045,1
4046,7
4047,3
4048,10
4049,1
4050,10
4051,4
4052,3
4053,7
4054,2
4055,3
4056,6
4057,4
4058,5
4059,8
4060,6
4061,1
4062,5
4063,10
4064,5
4065,3
4066,1
4067,9
4068,8
4069,3
4070,10
4071,5
4072,8
4073,9
4074,3
4075,5
4076,3
4077,10
4078,4
4079,8
4080,3
4081,3
4082,8
4083,1
4084,5
4085,10
4086,1
4087,5
4088,1
4089,1
4090,6
4091,2
4092,8
4093,3
4094,2
4095,1
4096,1
4097,5
4098,3
4099,6
4100,9
4101,2
4102,4
4103,5
4104,7
4105,2
4106,1
4107,4
4108,6
4109,6
4110,5
4111,3
4112,9
4113,9
4114,9
4115,5
4116,9
4117,5
4118,3
4119,1
4120,6
4121,9
4122,4
4123,6
4124,8
4125,2
4126,6
4127,8
4128,3
4129,3
4130,10
4131,10
4132,9
4133,10
4134,2
4135,7
4136,7
4137,1
4138,7
4139,5
4140,4
4141,8
4142,8
4143,9
4144,1
4145,6
4146,1
4147,2
4148,8
4149,4
4150,5
4151,6
4152,7
4153,1
4154,5
4155,6
4156,2
4157,5
4158,7
4159,3
4160,2
4161,3
4162,9
4163,8
4164,4
4165,5
4166,5
4167,7
4168,8
4169,1
4170,1
4171,4
4172,6
4173,3
4174,1
4175,7
4176,3
4177,3
4178,10
4179,5
4180,7
4181,4
4182,2
4183,4
4184,8
4185,8
4186,2
4187,5
4188,1
4189,1
4190,1
4191,5
4192,3
4193,8
4194,8
4195,8
4196,5
4197,7
4198,3
4199,7
4200,2
4201,1
4202,3
4203,9
4204,1
4205,9
4206,5
4207,2
4208,1
4209,5
4210,2
4211,2
4212,4
4213,2
4214,1
4215,7
4216,2
4217,10
4218,1
4219,7
4220,2
4221,4
4222,6
4223,6
4224,5
4225,5
4226,2
4227,2
4228,3
4229,6
4230,9
4231,9
4232,1
4233,1
4234,3
4235,2
4236,4
4237,6
4238,6
4239,6
4240,4
4241,10
4242,8
4243,10
4244,5
4245,10
4246,7
4247,4
4248,3
4249,2
4250,10
4251,7
4252,4
4253,10
4254,4
4255,1
4256,5
4257,6
4258,6
4259,5
4260,1
4261,8
4262,3
4263,9
4264,4
4265,6
4266,4
4267,4
4268,5
4269,1
4270,1
4271,5
4272,10
4273,2
4274,10
4275,3
4276,7
4277,8
4278,9
4279,1
4280,2
4281,3
4282,7
4283,6
4284,2
4285,7
4286,1
4287,5
4288,2
4289,10
4290,2
4291,7
4292,5
4293,9
4294,5
4295,7
4296,2
4297,5
4298,4
4299,1
4300,10
4301,3
4302,9
4303,5
4304,2
4305,7
4306,9
4307,7
4308,3
4309,9
4310,10
4311,9
4312,10
4313,8
4314,7
4315,7
4316,7
4317,5
4318,6
4319,4
4320,9
4321,3
4322,2
4323,4
4324,9
4325,8
4326,3
4327,2
4328,9
4329,3
4330,5
4331,4
4332,3
4333,1
4334,8
4335,4
4336,6
4337,3
4338,8
4339,10
4340,4
4341,3
4342,8
4343,2
4344,4
4345,9
4346,5
4347,1
4348,3
4349,3
4350,5
4351,5
4352,5
4353,5
4354,6
4355,3
4356,8
4357,7
4358,7
4359,3
4360,7
4361,5
4362,3
4363,5
4364,7
4365,2
4366,4
4367,3
4368,6
4369,3
4370,1
4371,9
4372,5
4373,5
4374,10
4375,2
4376,2
4377,1
4378,6
4379,3
4380,2
4381,8
4382,2
4383,7
4384,4
4385,3
4386,7
4387,8
4388,7
4389,8
4390,9
4391,6
4392,3
4393,1
4394,6
4395,6
4396,5
4397,2
4398,1
4399,3
4400,1
4401,1
4402,2
4403,6
4404,2
4405,7
4406,4
4407,7
4408,7
4409,2
4410,9
4411,9
4412,3
4413,10
4414,7
4415,7
4416,3
4417,3
4418,4
4419,3
4420,7
4421,9
4422,1
4423,7
4424,1
4425,6
4426,7
4427,7
4428,1
4429,10
4430,6
4431,8
4432,2
4433,8
4434,7
4435,2
4436,4
4437,4
4438,7
4439,7
4440,7
4441,7
4442,3
4443,5
4444,3
4445,4
4446,3
4447,1
4448,8
4449,1
4450,8
4451,5
4452,4
4453,6
4454,1
4455,2
4456,5
4457,8
4458,1
4459,10
4460,2
4461,8
4462,8
4463,7
4464,2
4465,10
4466,5
4467,4
4468,4
4469,5
4470,3
4471,1
4472,6
4473,4
4474,5
4475,9
4476,3
4477,7
4478,9
4479,1
4480,9
4481,1
4482,1
4483,7
4484,4
4485,5
4486,7
4487,9
4488,9
4489,8
4490,8
4491,4
4492,7
4493,9
4494,9
4495,1
4496,1
4497,7
4498,4
4499,10
4500,10
4501,9
4502,6
4503,6
4504,10
4505,5
4506,4
4507,5
4508,8
4509,9
4510,8
4511,4
4512,1
4513,5
4514,9
4515,4
4516,1
4517,3
4518,2
4519,4
4520,4
4521,7
4522,8
4523,4
4524,9
4525,4
4526,2
4527,3
4528,4
4529,9
4530,2
4531,6
4532,6
4533,7
4534,2
4535,2
4536,8
4537,9
4538,10
4539,2
4540,7
4541,7
4542,3
4543,3
4544,3
4545,2
4546,7
4547,9
4548,1
4549,4
4550,6
4551,1
4552,2
4553,1
4554,5
4555,9
4556,3
4557,8
4558,9
4559,6
4560,8
4561,1
4562,4
4563,9
4564,5
4565,2
4566,1
4567,6
4568,3
4569,3
4570,7
4571,3
4572,7
4573,2
4574,10
4575,10
4576,4
4577,6
4578,1
4579,3
4580,7
4581,7
4582,7
4583,8
4584,2
4585,3
4586,6
4587,10
4588,7
4589,6
4590,7
4591,3
4592,1
4593,4
4594,5
4595,2
4596,9
4597,7
4598,4
4599,5
4600,2
4601,8
4602,8
4603,8
4604,8
4605,1
4606,5
4607,7
4608,2
4609,7
4610,8
4611,6
4612,5
4613,8
4614,8
4615,9
4616,7
4617,3
4618,6
4619,1
4620,8
4621,8
4622,3
4623,3
4624,6
4625,7
4626,8
4627,1
4628,2
4629,6
4630,6
4631,5
4632,5
4633,8
4634,9
4635,8
4636,10
4637,3
4638,8
4639,6
4640,3
4641,1
4642,2
4643,2
4644,10
4645,7
4646,6
4647,4
4648,3
4649,5
4650,6
4651,3
4652,2
4653,3
4654,1
4655,5
4656,5
4657,5
4658,1
4659,1
4660,8
4661,5
4662,8
4663,3
4664,6
4665,1
4666,3
4667,3
4668,5
4669,9
4670,10
4671,2
4672,3
4673,9
4674,1
4675,2
4676,5
4677,4
4678,7
4679,1
4680,2
4681,2
4682,3
4683,9
4684,2
4685,9
4686,4
4687,7
4688,6
4689,7
4690,5
4691,2
4692,2
4693,7
4694,4
4695,3
4696,8
4697,5
4698,9
4699,10
4700,5
4701,10
4702,7
4703,6
4704,1
4705,4
4706,4
4707,6
4708,6
4709,1
4710,1
4711,7
4712,1
4713,6
4714,6
4715,9
4716,3
4717,5
4718,8
4719,3
4720,2
4721,7
4722,6
4723,5
4724,3
4725,2
4726,5
4727,2
4728,3
4729,8
4730,10
4731,10
4732,2
4733,7
4734,4
4735,1
4736,5
4737,7
4738,7
4739,9
4740,6
4741,4
4742,2
4743,10
4744,3
4745,1
4746,8
4747,5
4748,10
4749,10
4750,4
4751,6
4752,7
4753,8
4754,8
4755,9
4756,8
4757,2
4758,6
4759,10
4760,7
4761,7
4762,4
4763,9
4764,4
4765,7
4766,4
4767,4
4768,5
4769,9
4770,8
4771,2
4772,8
4773,3
4774,5
4775,7
4776,8
4777,2
4778,7
4779,9
4780,8
4781,1
4782,2
4783,4
4784,10
4785,2
4786,1
4787,2
4788,4
4789,4
4790,2
4791,1
4792,7
4793,5
4794,7
4795,1
4796,1
4797,7
4798,2
4799,5
4800,9
4801,6
4802,8
4803,1
4804,1
4805,5
4806,1
4807,8
4808,4
4809,5
4810,2
4811,10
4812,1
4813,7
4814,4
4815,6
4816,2
4817,1
4818,5
4819,9
4820,7
4821,6
4822,5
4823,1
4824,9
4825,9
4826,6
4827,5
4828,2
4829,7
4830,8
4831,9
4832,8
4833,1
4834,5
4835,2
4836,4
4837,1
4838,3
4839,2
4840,10
4841,6
4842,3
4843,10
4844,5
4845,7
4846,10
4847,3
4848,2
4849,8
4850,6
4851,4
4852,5
4853,10
4854,2
4855,2
4856,4
4857,8
4858,6
4859,2
4860,1
4861,7
4862,1
4863,5
4864,7
4865,4
4866,10
4867,7
4868,9
4869,4
4870,8
4871,7
4872,9
4873,6
4874,2
4875,9
4876,4
4877,7
4878,10
4879,5
4880,7
4881,9
4882,2
4883,9
4884,8
4885,9
4886,10
4887,10
4888,7
4889,7
4890,2
4891,2
4892,9
4893,8
4894,8
4895,5
4896,4
4897,3
4898,4
4899,8
4900,6
4901,3
4902,2
4903,2
4904,5
4905,6
4906,10
4907,5
4908,8
4909,7
4910,9
4911,7
4912,6
4913,8
4914,2
4915,6
4916,2
4917,7
4918,5
4919,1
4920,3
4921,7
4922,1
4923,9
4924,2
4925,8
4926,9
4927,1
4928,2
4929,1
4930,3
4931,8
4932,4
4933,7
4934,6
4935,9
4936,2
4937,8
4938,9
4939,4
4940,3
4941,6
4942,10
4943,7
4944,7
4945,10
4946,2
4947,1
4948,4
4949,7
4950,7
4951,10
4952,1
4953,6
4954,5
4955,3
4956,3
4957,8
4958,6
4959,6
4960,5
4961,10
4962,8
4963,4
4964,7
4965,3
4966,1
4967,8
4968,7
4969,10
4970,7
4971,6
4972,1
4973,1
4974,2
4975,9
4976,1
4977,1
4978,10
4979,6
4980,7
4981,1
4982,3
4983,4
4984,1
4985,3
4986,7
4987,6
4988,5
4989,4
4990,3
4991,2
4992,3
4993,3
4994,3
4995,10
4996,5
4997,10
4998,2
4999,4
5000,2
5001,8
5002,9
5003,10
5004,3
5005,2
5006,7
5007,6
5008,7
5009,1
5010,6
5011,4
5012,2
5013,5
5014,2
5015,8
5016,6
5017,10
5018,9
5019,1
5020,7
5021,1
5022,6
5023,6
5024,7
5025,4
5026,5
5027,9
5028,10
5029,5
5030,2
5031,5
5032,6
5033,1
5034,6
5035,1
5036,1
5037,5
5038,10
5039,5
5040,4
5041,9
5042,7
5043,10
5044,8
5045,9
5046,10
5047,4
5048,9
5049,1
5050,7
5051,9
5052,7
5053,10
5054,10
5055,6
5056,2
5057,6
5058,2
5059,6
5060,8
5061,2
5062,4
5063,4
5064,6
5065,6
5066,7
5067,3
5068,1
5069,1
5070,2
5071,2
5072,1
5073,2
5074,9
5075,9
5076,6
5077,5
5078,2
5079,1
5080,10
5081,7
5082,3
5083,5
5084,8
5085,2
5086,7
5087,8
5088,1
5089,3
5090,9
5091,5
5092,5
5093,6
5094,5
5095,7
5096,7
5097,7
5098,10
5099,2
5100,4
5101,6
5102,5
5103,8
5104,1
5105,8
5106,1
5107,8
5108,9
5109,9
5110,3
5111,1
5112,10
5113,1
5114,5
5115,5
5116,4
5117,4
5118,7
5119,3
5120,3
5121,9
5122,1
5123,8
5124,7
5125,9
5126,4
5127,7
5128,10
5129,6
5130,10
5131,10
5132,1
5133,10
5134,9
5135,3
5136,4
5137,3
5138,6
5139,10
5140,1
5141,10
5142,4
5143,1
5144,5
5145,5
5146,8
5147,1
5148,10
5149,8
5150,4
5151,4
5152,2
5153,10
5154,9
5155,8
5156,2
5157,2
5158,8
5159,10
5160,7
5161,4
5162,3
5163,10
5164,6
5165,9
5166,3
5167,2
5168,3
5169,6
5170,2
5171,5
5172,3
5173,5
5174,5
5175,9
5176,1
5177,7
5178,6
5179,5
5180,8
5181,6
5182,6
5183,9
5184,1
5185,3
5186,9
5187,4
5188,8
5189,6
5190,6
5191,5
5192,4
5193,7
5194,10
5195,3
5196,3
5197,10
5198,1
5199,3
5200,9
5201,5
5202,2
5203,5
5204,10
5205,7
5206,4
5207,9
5208,1
5209,10
5210,1
5211,1
5212,6
5213,1
5214,7
5215,6
5216,9
5217,7
5218,2
5219,9
5220,3
5221,3
5222,3
5223,5
5224,2
5225,6
5226,10
5227,2
5228,9
5229,6
5230,9
5231,9
5232,10
5233,3
5234,7
5235,5
5236,7
5237,1
5238,4
5239,2
5240,8
5241,9
5242,2
5243,10
5244,4
5245,6
5246,1
5247,6
5248,7
5249,10
5250,5
5251,7
5252,5
5253,3
5254,7
5255,10
5256,8
5257,2
5258,4
5259,7
5260,1
5261,2
5262,5
5263,4
5264,2
5265,9
5266,2
5267,7
5268,3
5269,3
5270,5
5271,3
5272,9
5273,7
5274,8
5275,2
5276,2
5277,1
5278,8
5279,1
5280,8
5281,8
5282,4
5283,6
5284,10
5285,6
5286,5
5287,9
5288,5
5289,3
5290,4
5291,9
5292,7
5293,7
5294,9
5295,7
5296,10
5297,2
5298,3
5299,3
5300,2
5301,6
5302,3
5303,5
5304,6
5305,7
5306,1
5307,10
5308,8
5309,4
5310,1
5311,5
5312,1
5313,2
5314,1
5315,2
5316,2
5317,8
5318,4
5319,4
5320,3
5321,2
5322,5
5323,10
5324,3
5325,3
5326,9
5327,5
5328,1
5329,4
5330,8
5331,4
5332,10
5333,8
5334,4
5335,8
5336,10
5337,7
5338,2
5339,2
5340,8
5341,3
5342,8
5343,5
5344,10
5345,2
5346,10
5347,5
5348,5
5349,8
5350,4
5351,9
5352,9
5353,2
5354,3
5355,5
5356,9
5357,2
5358,3
5359,6
5360,2
5361,10
5362,9
5363,9
5364,3
5365,8
5366,5
5367,7
5368,9
5369,7
5370,2
5371,7
5372,4
5373,2
5374,7
5375,4
5376,10
5377,6
5378,2
5379,1
5380,5
5381,7
5382,3
5383,3
5384,2
5385,4
5386,1
5387,7
5388,9
5389,2
5390,6
5391,7
5392,1
5393,8
5394,1
5395,2
5396,6
5397,7
5398,4
5399,3
5400,8
5401,9
5402,1
5403,6
5404,6
5405,3
5406,7
5407,1
5408,1
5409,9
5410,4
5411,4
5412,8
5413,8
5414,6
5415,7
5416,3
5417,10
5418,10
5419,4
5420,10
5421,2
5422,5
5423,2
5424,5
5425,10
5426,5
5427,5
5428,1
5429,2
5430,3
5431,5
5432,5
5433,5
5434,7
5435,7
5436,9
5437,3
5438,2
5439,10
5440,4
5441,5
5442,1
5443,3
5444,6
5445,3
5446,7
5447,3
5448,9
5449,2
5450,8
5451,7
5452,7
5453,10
5454,10
5455,9
5456,8
5457,7
5458,4
5459,3
5460,2
5461,8
5462,2
5463,9
5464,8
5465,1
5466,3
5467,8
5468,5
5469,10
5470,3
5471,5
5472,8
5473,3
5474,7
5475,6
5476,3
5477,8
5478,9
5479,4
5480,4
5481,3
5482,6
5483,8
5484,7
5485,1
5486,2
5487,1
5488,6
5489,4
5490,7
5491,6
5492,4
5493,2
5494,1
5495,3
5496,6
5497,6
5498,9
5499,1
5500,6
5501,7
5502,6
5503,7
5504,1
5505,1
5506,9
5507,6
5508,1
5509,10
5510,9
5511,10
5512,4
5513,9
5514,1
5515,3
5516,6
5517,3
5518,10
5519,7
5520,10
5521,8
5522,1
5523,7
5524,3
5525,7
5526,2
5527,7
5528,1
5529,3
5530,10
5531,2
5532,2
5533,6
5534,8
5535,7
5536,2
5537,6
5538,9
5539,4
5540,10
5541,4
5542,5
5543,2
5544,7
5545,7
5546,10
5547,6
5548,2
5549,10
5550,1
5551,7
5552,5
5553,10
5554,3
5555,9
5556,1
5557,7
5558,7
5559,7
5560,9
5561,1
5562,9
5563,2
5564,9
5565,7
5566,1
5567,3
5568,1
5569,8
5570,5
5571,8
5572,9
5573,10
5574,4
5575,1
5576,7
5577,7
5578,4
5579,3
5580,9
5581,3
5582,3
5583,1
5584,4
5585,4
5586,6
5587,6
5588,10
5589,2
5590,2
5591,1
5592,7
5593,9
5594,10
5595,9
5596,1
5597,2
5598,4
5599,1
5600,9
5601,9
5602,4
5603,1
5604,8
5605,4
5606,5
5607,8
5608,6
5609,7
5610,1
5611,8
5612,9
5613,8
5614,4
5615,2
5616,1
5617,5
5618,8
5619,6
5620,6
5621,9
5622,7
5623,8
5624,9
5625,1
5626,7
5627,1
5628,10
5629,4
5630,2
5631,10
5632,10
5633,6
5634,2
5635,3
5636,5
5637,6
5638,3
5639,2
5640,1
5641,8
5642,7
5643,1
5644,8
5645,2
5646,2
5647,2
5648,8
5649,8
5650,3
5651,1
5652,7
5653,7
5654,8
5655,10
5656,3
5657,10
5658,3
5659,5
5660,2
5661,1
5662,7
5663,4
5664,10
5665,6
5666,2
5667,4
5668,5
5669,5
5670,10
5671,9
5672,7
5673,10
5674,8
5675,3
5676,2
5677,4
5678,4
5679,3
5680,2
5681,2
5682,7
5683,5
5684,2
5685,2
5686,6
5687,1
5688,7
5689,9
5690,10
5691,9
5692,8
5693,2
5694,6
5695,4
5696,6
5697,7
5698,2
5699,1
5700,7
5701,9
5702,9
5703,7
5704,3
5705,9
5706,1
5707,3
5708,8
5709,6
5710,6
5711,8
5712,3
5713,2
5714,3
5715,3
5716,10
5717,2
5718,1
5719,8
5720,1
5721,2
5722,4
5723,10
5724,4
5725,4
5726,8
5727,2
5728,3
5729,6
5730,9
5731,1
5732,1
5733,8
5734,4
5735,5
5736,8
5737,6
5738,9
5739,10
5740,4
5741,7
5742,10
5743,7
5744,7
5745,8
5746,5
5747,8
5748,9
5749,4
5750,8
5751,9
5752,2
5753,2
5754,1
5755,5
5756,5
5757,9
5758,4
5759,6
5760,8
5761,1
5762,7
5763,6
5764,5
5765,2
5766,8
5767,7
5768,1
5769,2
5770,9
5771,5
5772,1
5773,7
5774,7
5775,7
5776,3
5777,5
5778,8
5779,3
5780,10
5781,4
5782,5
5783,7
5784,3
5785,9
5786,4
5787,4
5788,4
5789,3
5790,10
5791,5
5792,7
5793,6
5794,9
5795,7
